order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD057402,ID0663120884,5/13/2019,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",23715,70.57,-37.8001129,144.9553604,5,22599.82,Autumn,FALSE,1.5769,i am pleased with the purchase i am pleased with the purchase. good job.,TRUE
ORD475852,ID5002595022,10/26/2019,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,82.01,-37.8126496,144.9527667,10,21871.01,Spring,TRUE,0.5011,one star this phone has gotten from bad to worse. bourght in february 2016,FALSE
ORD096854,ID0579401863,5/28/2019,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",15730,76.68,-37.8189476,144.972777,25,11874.18,Autumn,TRUE,0.2864,convenient and fun.,TRUE
ORD174660,ID6207067487,3/10/2019,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('Universe Note', 1)]",14080,69.4,-37.8027124,144.9651559,10,12741.4,Autumn,FALSE,1.077335102,"came in mint condition maybe one scratch on it, but it’s refurbished so what do you expect, 110% worth the money. would highly recommend you buy i only wish it came in original packaging. came at 95% battery health.",TRUE
ORD210114,ID0247298483,11/18/2019,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,110.99,-37.7991259,144.9602851,15,3243.24,Spring,TRUE,1.904,four stars it was a gift but i get good reports!,TRUE
ORD458364,ID6167359485,4/22/2019,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,65.48,-37.812877,144.9740492,0,22415.48,Autumn,TRUE,0.7494,"do not purchase this phone!!! i don't care what the reviews say, do not purchase this phone!!! they are defective and xp knows yet still have not pulled them from the market. the charging port gives out like after a few months (or even sooner) of using it, rendering the phone useless.",FALSE
ORD471971,ID2776664749,8/23/2019,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Toshika 750', 2)]",11165,68.61,-37.8240561,144.9557082,0,11233.61,Winter,FALSE,1.3606,good trash lcd but cost-effective product,TRUE
ORD466630,ID0283334267,8/13/2019,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Alcon 10', 2)]",22210,79.23,-37.8026398,144.956068,25,16736.73,Winter,TRUE,1.3689,"awesome overall, battery life is insane. great phone",TRUE
ORD056563,ID0581713855,11/14/2019,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,85.39,-37.8050314,144.9279056,0,3540.39,Spring,FALSE,1.8879,five stars excellent product with amazing quality. worked right out of the package.,TRUE
ORD198212,ID0332127537,6/10/2019,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",15705,61.91,-37.8022213,144.9899001,25,11840.66,Winter,TRUE,0.9843,"one star it wasn't what i bought , it ended up being swifters.",FALSE
ORD184579,ID6167417928,11/14/2019,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,103.69,-37.8155614,144.9581634,10,2880.19,Spring,TRUE,1.0273,xp is the best it's an ok phone,TRUE
ORD302019,ID6207152062,12/22/2019,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610,99.88,-37.8078487,144.9743784,25,2057.38,Summer,TRUE,1.2693,"good phone good windows phone. pictures come out great. only con i have come across so far, it continuously hooks onto data in the background. if you have limited data access, you might want to be careful. having wi-fi around is great. overall, good buy for the money.",TRUE
ORD436953,ID3222703104,1/21/2019,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,78.92,-37.8008765,144.9541201,25,8493.92,Summer,FALSE,1.4522,i really love this product because it lets me read books and surf the net,TRUE
ORD291618,ID6167489415,1/1/2019,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,94.9,-37.8107373,144.9560504,0,10854.9,Summer,TRUE,0.8187,not the most powerful tablet but is flawless when utilizing the digico programs,TRUE
ORD229269,ID0582156569,12/31/2019,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",21805,97.96,-37.7882653,144.9292018,25,16451.71,Summer,FALSE,3.1388,great product. great product came as described. phone works great. looks brand new. came on time as promised.,TRUE
ORD439862,ID0302567006,6/3/2019,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 2), ('iStream', 1)]",21370,81.58,-37.7991553,144.9806399,25,16109.08,Winter,TRUE,1.7617,"good this was product a great and it was offered at a very reasonable price, for a phone of that stature.",TRUE
ORD137749,ID0767723734,8/5/2019,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",21880,82.24,-37.804981,144.9723384,10,19774.24,Winter,TRUE,1.5352,screen is a little smaller than what was in the description value for my money. camera is great,TRUE
ORD433678,ID0176736472,9/4/2019,Bakers,"[('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 2)]",16070,97.81,-37.8141197,144.9681146,0,16167.81,Spring,TRUE,0.5139,amazing!,TRUE
ORD291661,ID2133726646,11/26/2019,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,73.16,-37.8119424,144.9456933,15,4858.66,Spring,FALSE,0.1458,"good tablet and a great price. i use it for reading, istream and email.",TRUE
ORD177656,ID0030385747,7/10/2019,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('Toshika 750', 1), ('pearTV', 2)]",23840,51.55,-37.8202619,144.9895993,10,21507.55,Winter,FALSE,1.2455,defective motherboard and camera hardware the quality of phones are very poor. the camera and the motherboard malfunctioned 9 months after purchase with expensive repairs and replacements. did not expect this from a company like olivia. will never buy any olivia phone in future and would also recommend everyone to do the same.,FALSE
ORD168158,ID3640164979,1/21/2019,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Thunder line', 1)]",7730,86.89,-37.8038188,144.9643945,5,7430.39,Summer,TRUE,1.7062,don’t forget to buy the additional warranty. you’ll need it. do not buy this phone without the additional warranty. you will need it.,FALSE
ORD268672,ID0287629361,6/21/2019,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",6765,66.58,-37.8039972,144.9500263,5,6493.33,Winter,FALSE,1.0002,gran compra funciona perfecto,TRUE
ORD260337,ID2190566775,2/19/2019,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,91.75,-37.817132,144.96452,0,5311.75,Summer,TRUE,0.4714,perfect so far best phone i've owned,TRUE
ORD166132,ID0664372298,7/14/2019,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]",10650,60.48,-37.8208689,144.9671895,25,8047.98,Winter,TRUE,0.3274,scam terrible,FALSE
ORD151900,ID0576873448,2/10/2019,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",28250,100.04,-37.824252,144.9900371,25,21287.54,Summer,TRUE,1.6514,"my favorite smart phone my favorite smart phone. a little slow, and the microphones are crap, but works great for use in austere and rough environments. never came cles to cracking the screen, and i have dropped it in water several times without any real issues.",TRUE
ORD348417,ID2189161536,4/12/2019,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2)]",13480,79.79,-37.8176132,144.9591096,0,13559.79,Autumn,TRUE,0.9247,five stars great product at a great price.,TRUE
ORD267476,ID4716795474,9/10/2019,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,76.92,-37.8187574,144.953426,5,1653.92,Spring,FALSE,0.8782,great value great used phone,TRUE
ORD123621,ID0710001172,6/18/2019,Thompson,"[('pearTV', 1), ('Olivia x460', 2)]",8760,78.59,-37.8140479,144.9359943,0,8838.59,Winter,TRUE,0.9859,beautiful phones! was pleasantly surprised at how nice of quality these phones were when they got to me. they look brand new!,FALSE
ORD118853,ID4260094037,8/12/2019,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",23810,77.59,-37.822615,144.9581003,0,23887.59,Winter,TRUE,1.1019,"s7 edge good device, even used!",TRUE
ORD345157,ID1224821946,12/21/2019,Thompson,"[('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",17405,91.17,-37.8130127,144.9389462,5,16625.92,Summer,TRUE,0.7153,my daughter loves the phone. this is a nice phone. it works very well. it is well worth the money. i would tell any one who thinking about buying this phone buy it.,TRUE
ORD038111,ID3085953524,8/31/2019,Bakers,"[('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",18725,69.82,-37.8236459,144.9878827,25,14113.57,Winter,FALSE,1.6512,it's a good phone it's really a good budget phone and it works with t-mobile,TRUE
ORD298322,ID4120677317,8/8/2019,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('pearTV', 2)]",18480,78.01,-37.809982,144.9645405,25,13938.01,Winter,TRUE,1.0552,love it love it does the job and the battery last a long time between charges. still learning all its ability keeps me busy.,TRUE
ORD032506,ID0628177290,6/28/2019,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",18630,61.78,-37.8113593,144.9474612,5,17760.28,Autumn,FALSE,0.1503,"photo quality is amazing. the phone is fast and good looking photo quality is amazing. the phone is fast and good looking. my last phone is alcon 6s, takes me some time to get used to the android system. so far so good, cons. the uber app seems to have compatibility issues.",TRUE
ORD173895,ID0332794366,5/11/2019,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 2)]",10475,79.9,-37.8086792,145.0067071,5,10031.15,Autumn,TRUE,1.0198,"great! got mine from chubbie seller, can't believe how great the phone looks and works! i was a bit nervous getting refurb but such a good option!",TRUE
ORD148076,ID0547586455,3/31/2019,Bakers,"[('iStream', 2), ('Alcon 10', 2)]",18200,66.4,-37.8133986,144.9841776,25,13716.4,Autumn,TRUE,1.0433,"not as expected doesn't catch network well, call quality is very low, touch screen is not sensitive.",FALSE
ORD349328,ID0441587008,1/2/2019,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('pearTV', 2)]",21620,93.6,-37.8136923,144.9387978,5,20632.6,Summer,TRUE,0.7362,best choice for the money and quality this phone has the best camera ever. i live close to rocky mountain national park and use this phone instead of my expensive nikon camera to take pictures of the wildlife and beautiful scenery.,TRUE
ORD226165,ID6167489442,7/27/2019,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,77.8,-37.8130823,144.959658,0,4827.8,Winter,TRUE,1.0646,best buy! kickass phone!! works as well as the new alconx my company provides for work. i actually like this one better..android!,TRUE
ORD438009,ID0031477169,9/5/2019,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",22580,93.48,-37.7989598,144.9842738,25,17028.48,Spring,TRUE,1.5615,phone doesn't work got this phone. not clean reported lost or stolen. have no phone😖,FALSE
ORD383612,ID4655129061,6/30/2019,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",12045,62.6,-37.8094365,144.9473781,5,11505.35,Winter,FALSE,0.3613,"great phone. great performance, highly recommend.",TRUE
ORD290987,ID0844460328,5/14/2019,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610,78.63,-37.8196958,144.9468973,5,2558.13,Autumn,TRUE,0.7819,amazing video quality easy to maneuver wonderful screen size easy set up,TRUE
ORD011757,ID1030460066,8/9/2019,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",8070,78.19,-37.8139838,144.9604896,0,8148.19,Winter,TRUE,0.9479,"five stars i love the olivia ,my old one im using is at least 5 years old",TRUE
ORD432726,ID4326586183,12/3/2019,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,77.22,-37.8082091,144.9604111,25,15347.22,Summer,FALSE,1.2743,xiaomi proooo testing a very good phone,TRUE
ORD354259,ID5002595128,6/27/2019,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,75.04,-37.8119843,144.9533495,0,13075.04,Winter,TRUE,0.5576,five stars it's pretty,TRUE
ORD496151,ID0580000127,12/23/2019,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2), ('Alcon 10', 1)]",14925,82.74,-37.8051492,144.9294548,0,15007.74,Summer,FALSE,1.761,"i originally but the s4 in 2013 and love it. so happy to have found a replacement ... i just received this yesterday, i originally but the s4 in 2013 and love it. so happy to have found a replacement for mine that originally died. it's a great smartphone, easy to use and does everything i need.",TRUE
ORD406162,ID3208518281,6/26/2019,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 2)]",22100,81.18,-37.8035651,144.9672031,0,22181.18,Winter,TRUE,1.6858,love love love this phone!,TRUE
ORD366304,ID0664378915,10/8/2019,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,75.3,-37.8200677,144.9660228,15,19072.8,Spring,FALSE,0.3509,"great phone easy to setup on t-mobile, works well, great battery life. very small footprint, works really well. i love this phone.",TRUE
ORD285564,ID0576824418,11/19/2019,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,78.7,-37.81259697,144.9809341,0,13168.7,Spring,FALSE,1.0095,"easy to use, work's perfect with the usa network carrier iam using,as well iam using my indian sim and it works well till date,just a issue of battery its draining bit quicker than my previous mobile, so that's the reason i am giving 4 star",TRUE
ORD014531,ID0579502235,8/11/2019,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 2)]",9540,61.82,-37.8148461,144.9506248,0,9601.82,Winter,FALSE,0.3953,i'm in love... i love this phone!,TRUE
ORD048679,ID0575524447,7/27/2019,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790,67.67,-37.8213116,144.9832925,5,8418.17,Winter,FALSE,1.077335102,good,TRUE
ORD311238,ID3146813281,10/30/2019,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",5850,104.05,-37.8108601,144.9760968,25,4491.55,Spring,TRUE,1.0357,good phone everything we wanted.,TRUE
ORD314183,ID0581750598,7/5/2019,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 1)]",2235,70.28,-37.8042012,144.9279658,10,2081.78,Winter,FALSE,1.9267,five stars great phone!,TRUE
ORD075098,ID3222652699,11/30/2019,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,85.16,-37.8023534,144.9305568,10,15367.16,Spring,FALSE,1.8517,"no difference between this and a brand-new version totally love it. in fact, it's hard to disagree that it ain't brand new. it was indeed a good bargain.",TRUE
ORD123633,ID0575388261,10/11/2019,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,80.97,-37.8198783,144.9849796,15,2299.47,Spring,FALSE,1.3642,awesome awesome phone,TRUE
ORD122143,ID0777788328,4/7/2019,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('iStream', 2), ('Thunder line', 2)]",12785,66.46,-37.806898,144.9541113,15,10933.71,Autumn,FALSE,0.8927,toshika xperia xa1 ultra like product really nice and body is clean. response is good overall great phone so far.,TRUE
ORD046097,ID1449295035,9/13/2019,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Thunder line', 1)]",9090,77.09,-37.8157826,144.9791621,25,6894.59,Spring,FALSE,0.9013,"this was an add on for my thunder system, the refurbished product works like new!",TRUE
ORD396365,ID0267314863,12/23/2019,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175,66.8,-37.8282162,144.9839717,0,11241.8,Summer,FALSE,1.6598,"can i another phone and not alfa the phone don't not work properly ,if i'm on the phone with someone, and someone else call they on the line too,it really inappropriate",FALSE
ORD182419,ID0595857779,12/30/2019,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2)]",15710,74.14,-37.8088627,144.971177,15,13427.64,Summer,FALSE,1.0928,cannot use playstore download app received my phone last week. everything is good. but the only problem is i cannot use playstore to download any apps. the downloading is pending forever. any solution?,TRUE
ORD027479,ID0493051199,6/19/2019,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 1)]",9960,63.76,-37.8076947,144.9897434,5,9525.76,Autumn,FALSE,0.5465,perfect starter phone fantastic phone for y 11 yr old. just enough bells and whistles for him to love and nearly indestructible.,TRUE
ORD489236,ID0774545657,3/22/2019,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 1), ('pearTV', 1)]",15960,66.96,-37.8059833,144.9580873,0,16026.96,Autumn,FALSE,1.2221,no instructions all i have to say is thank god i am replacing a 900 because this came with no instruction manual! i just received today so i can't write more of a review at this time,TRUE
ORD229694,ID1479897586,3/5/2019,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('pearTV', 2)]",24030,80.26,-37.8201466,144.9582521,0,24110.26,Autumn,TRUE,1.0085,"works on gsm usa i have this phone it works on metropcs, tmobile att and works just fine, it's a really good phone for the price.",TRUE
ORD179600,ID4315295098,9/14/2019,Bakers,"[('Candle Inferno', 2), ('pearTV', 1)]",7170,102.36,-37.8172529,144.9907953,25,5479.86,Spring,TRUE,0.8971,bixby is bloatware! good phone. the only minus is bixby bloatware.,TRUE
ORD336609,ID0283334330,10/1/2019,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 1)]",15880,105.94,-37.8002551,144.9509615,5,15191.94,Spring,TRUE,1.4241,"i received the thunder as a gift. i needed another bluetooth or something to play music easily accessible, and found this smart speaker. can’t wait to see what else it can do.",TRUE
ORD015032,ID1132014900,8/21/2019,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Universe Note', 2)]",23880,74.54,-37.8151717,144.9450809,25,17984.54,Winter,TRUE,0.3285,four stars great performance,TRUE
ORD232631,ID0845692578,7/18/2019,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",9985,61.9,-37.8199451,144.9686021,10,9048.4,Winter,FALSE,0.1719,"best finger print reader ever, olivia pay +!! the fingerprint reader is the best, other universe 10's have ultrasonic readers that are finicky at best and slow and unresponsive at times. the main purpose of buying this was for the finger print reader and olivia pay that i love.",TRUE
ORD075939,ID1131986160,4/9/2019,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 1), ('Thunder line', 1)]",12505,76.08,-37.8152208,144.9450228,10,11330.58,Autumn,TRUE,0.3359,great form factor does work as advertised,TRUE
ORD403951,ID0370750441,12/6/2019,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",13218,77.56,-37.8147213,144.9903858,10,13244.56,Summer,TRUE,0.677,"a nearly non-functional piece of junk. memory management is terrible on this phone. it constantly seizes up due to notifications, etc. locks up for randon amounts of time when you go to start an application. battery life is awful just letting the phone idle. a real pos with the exception that the hardware/chassis seems well constructed.",FALSE
ORD413362,ID0294622368,8/27/2019,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",26020,72.53,-37.8186583,144.9670254,15,22189.53,Winter,TRUE,0.2222,good product use phone for personal use.,TRUE
ORD109486,ID0443310353,5/7/2019,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,67.05,-37.801873,144.9801786,0,11939.84102,Autumn,FALSE,1.6033,five stars great phone for a replacement and is in great shape.,TRUE
ORD085042,ID1458422301,4/20/2019,Bakers,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,80.75,-37.8177713,145.0071218,5,10654.25,Autumn,TRUE,1.3574,"love it best all around cheap but good all the way, best value",TRUE
ORD392649,ID0579988733,5/11/2019,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 2)]",18320,51.34,-37.8078691,144.9419796,25,13791.34,Autumn,FALSE,1.077335102,one star i got light blub instead of a phone am very upset,FALSE
ORD339751,ID3204395234,4/30/2019,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610,79.31,-37.807145,144.9487854,5,2558.81,Autumn,TRUE,0.6336,we purchased this for my wife's mother. she likes to play games on it and do some reading.,TRUE
ORD093144,ID0746912561,1/21/2019,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,96.74,-37.8246873,144.9828852,15,3224.74,Summer,TRUE,1.3545,good a bit heavy than other phones. indigo color looks awesome,TRUE
ORD456438,ID0708722778,12/3/2019,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175,80.56,-37.8071927,144.9569986,25,8461.81,Summer,TRUE,1.0653,"call disconnects! call drop outs, bought htc",FALSE
ORD247750,ID0560986727,11/24/2019,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",6060,64.03,-37.8198072,144.9436479,5,5821.03,Spring,FALSE,0.8492,one star this product is not compatible with verizon.,FALSE
ORD491738,ID0387153036,12/29/2019,Thompson,"[('Toshika 750', 2), ('Thunder line', 2)]",13000,54.39,-37.8100015,144.9447414,5,12404.39,Summer,FALSE,0.361,"charger is only 5 inches long the charger sent to me is not the factory charger, the usb and the port that plugs into the wall are completely different. it's 5 inches long and of course it's one of those new ones so i don't have another charger that i can use. i literally cannot use this phone while it's plugged in.",FALSE
ORD365453,ID0207085372,3/21/2019,Bakers,"[('Toshika 750', 1), ('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",18390,68.57,-37.8138614,145.0146704,5,17539.07,Autumn,FALSE,1.7628,very good i like how is work,TRUE
ORD044072,ID0145246025,9/5/2019,Nickolson,"[('iStream', 2), ('iAssist Line', 2)]",4750,78.59,-37.8162951,144.960581,10,4353.59,Spring,FALSE,0.8293,"mostly as advertized great phone for the price. not used for streaming or games just internet, messaging and phone. only issue was had to enter apn data for mobile data and phone categories didn't exactly match those of our provider. took a bit of digging but now all is well. not lte just hspa+",TRUE
ORD257810,ID4313862234,2/10/2019,Bakers,"[('iAssist Line', 2), ('pearTV', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",26430,94.96,-37.8181254,144.9909146,5,25203.46,Summer,TRUE,0.9814,five stars works great no problems,TRUE
ORD011003,ID4716795464,1/26/2019,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('iAssist Line', 1)]",4835,93.06,-37.8187572,144.9532392,15,4202.81,Summer,TRUE,0.8678,five stars nice phone!! thanks!!,TRUE
ORD171906,ID1479897545,7/9/2019,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2)]",15540,77.3,-37.8201307,144.9583071,10,14063.3,Winter,TRUE,1.0034,"good condition it looked good, is working good it’s worth what i paid, haven’t had no problems my daughter is happy.",TRUE
ORD247180,ID2670903131,7/5/2019,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820,81.43,-37.8034526,144.9628817,0,6901.43,Winter,TRUE,1.7285,great phone great phone i love my droid razr it fits me perfect,TRUE
ORD484109,ID5301568561,11/21/2019,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",6760,100.12,-37.8088949,144.9421274,0,6860.12,Spring,TRUE,0.6048,"listens well, does way more than expected, love her!",TRUE
ORD315758,ID0579988732,11/7/2019,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,78.07,-37.807636,144.9417408,25,4270.57,Spring,FALSE,0.7307,"still a strong, reliable phone we buy only used phones, and this one has further confirmed our decision. works just as well as the the overpriced new ones, no complaints. quick shipment.",TRUE
ORD330978,ID0641022145,1/26/2019,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]",8425,93.49,-37.8068272,144.9378833,25,6412.24,Summer,TRUE,1.0373,good value and it receives fm good value and it receives fm,TRUE
ORD003106,ID5002595148,8/18/2019,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",12520,61.78,-37.8115747,144.9529382,15,10703.78,Winter,FALSE,0.5305,used it for watching television shows. the picture was clear and the audio was decent for the location of the speakers.,TRUE
ORD125582,ID4315827380,4/5/2019,Bakers,"[('Thunder line', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",4270,52.19,-37.8226509,144.9661141,0,4322.19,Autumn,FALSE,1.4366,"this phone would never update fully. constantly in updating ... this phone would never update fully. constantly in updating mode even after it said it was completed, it started again.",FALSE
ORD393299,ID2173278062,9/23/2019,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 2), ('Universe Note', 2)]",28850,73.77,-37.8178474,144.9514154,5,27481.27,Spring,FALSE,0.6913,"my first smart phone i love it, just trying to learn how to use all the features! its a learning curve but so far it's been great.",TRUE
ORD317048,ID0635492069,2/14/2019,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",17440,91.36,-37.8143701,144.9390152,10,15787.36,Summer,TRUE,0.733,reliable transaction the translation was quick. the phone looks like brand new and is in a great condition!,TRUE
ORD021190,ID0030948020,8/9/2019,Bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",12220,63.81,-37.810795,145.0029751,10,11061.81,Winter,FALSE,0.6868,"great phone with only slightly less battery time phone is sleek and works well. i have a brand new one as well and the only problem with this one is that the battery drains a little more quickly than the brand new one. otherwise,it was in great shape and functionally works well.",TRUE
ORD393587,ID0282825865,8/28/2019,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Olivia x460', 2), ('iStream', 1)]",12410,78.03,-37.8047938,144.9508954,0,12488.03,Winter,TRUE,0.9395,"nice phone this is my second universe s 4 ,and the price i paid was a cent .i was using a olivia s 4 which i lost and i tried lucentx after that for few days and realized its not gonna work out ..returned to the store and bought the s 4 from here ..its really a great phone",TRUE
ORD239690,ID5301568584,11/15/2019,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,101.04,-37.8087422,144.9422614,0,831.04,Spring,TRUE,0.6085,works like a new one.  can tell the difference from the new one i bough and the refurbished one.,TRUE
ORD069828,ID0387153064,1/16/2019,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",19160,100.71,-37.8003501,144.9501888,25,14470.71,Summer,TRUE,1.3989,great item! this is a great phone easy to use and works well.,TRUE
ORD305340,ID3810637333,6/5/2019,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,67.34,-37.8206841,144.9661141,10,9229.34,Winter,FALSE,1.023,"omg i'm in love with this phone omg i'm in love with this phone, the front cam with led flash is amazing!! i have no problems with it at all, everything has been great.",TRUE
ORD208771,ID2096325809,4/22/2019,Thompson,"[('iStream', 2), ('Thunder line', 1)]",2480,68.42,-37.7999827,144.9547057,5,2424.42,Autumn,FALSE,1.5642,excellent for the price looked brand new! somewhat user friendly! excellent for the price!,TRUE
ORD009197,ID0711333661,10/28/2019,Thompson,"[('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 2)]",32970,78.16,-37.8067011,144.9560165,15,28102.66,Spring,FALSE,1.0301,"just what i needed. i bought this phone for work, just use it on wi-fi. it is so fast, easy to use and it makes me happy!",TRUE
ORD493261,ID1479897585,11/18/2019,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",14970,102.94,-37.8202395,144.9576732,0,15072.94,Spring,TRUE,1.0604,would recommend. fast shipping. would recommend.,TRUE
ORD468273,ID0457365601,2/2/2019,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Alcon 10', 1)]",16760,53.38,-37.8207167,144.9707771,0,16813.38,Summer,FALSE,0.2596,returned returned.,FALSE
